original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
There is a genetic basis for human behavioral traits such as intelligence and personality.,There is not a genetic basis for human behavioral traits such as intelligence and personality.,"There is a strong genetic basis for human behavioral traits such as intelligence and personality, accounting for at least 50% of the variation in these traits.",There is a genetic basis for some human traits.,0.5525,0.712,0.62825,0.9256500000000001
There is a genetic basis for intelligence that is as significant in determining IQ as environmental factors.,There is not a genetic basis for intelligence that is as significant in determining IQ as environmental factors.,There is a genetic basis for intelligence that is at least as significant in determining IQ as environmental factors in individuals with a family history of high intelligence.,There is a genetic basis for intelligence that influences IQ.,0.675,0.85,0.884375,0.843625
"Water exists in liquid form under the ice cap of Europa, one of Jupiter's moons.","Water does not exist in liquid form under the ice cap of Europa, one of Jupiter's moons.","Water exists in liquid form under the ice cap of Europa, one of Jupiter's moons, at a temperature suitable for supporting microbial life.",Water exists in liquid form on some celestial bodies.,0.954625,0.1,0.957,0.998
Water exists in liquid form beneath the surface of Mars.,Water does not exist in liquid form beneath the surface of Mars.,Water exists in liquid form beneath the surface of Mars at a depth of less than one kilometer.,Water exists beneath the surface of Mars.,0.7280000000000001,0.9,0.61425,0.9097500000000001
There is a genetic basis for handedness in humans.,There is no genetic basis for handedness in humans.,There is a strong genetic basis for left-handedness in humans.,There is a genetic basis for some traits in humans.,0.7481249999999999,0.07150000000000001,0.276,0.97515
Human dietary intake of very low doses of environmental contaminants does not significantly increase the risk of developing cancer.,Human dietary intake of very low doses of environmental contaminants significantly increases the risk of developing cancer.,Human dietary intake of very low to moderate doses of specific environmental contaminants does not significantly increase the risk of developing cancer.,Human dietary intake of very low doses of some environmental contaminants does not significantly increase the risk of developing cancer.,0.6194999999999999,0.57,0.17500000000000004,0.7124999999999999
"There is a multiverse in which different universes, including our own, coexist with varying physical constants and laws.","There is not a multiverse in which different universes, including our own, coexist with varying physical constants and laws.","There is a multiverse in which exactly 10 different universes, including our own, coexist with varying physical constants and laws.",There is a multiverse with different universes.,0.24599999999999997,0.7,0.343,0.52
Moderate red wine consumption may have cardiovascular benefits.,Moderate red wine consumption may not have cardiovascular benefits.,Moderate red wine consumption may have cardiovascular benefits specifically for individuals over the age of 50.,Moderate red wine consumption has some health benefits.,0.31799999999999995,0.7162499999999999,0.37350000000000005,0.4635
Moderate consumption of red wine can have a positive effect on heart health.,Moderate consumption of red wine cannot have a positive effect on heart health.,"Moderate consumption of red wine, specifically a glass of Cabernet Sauvignon per day, can have a positive effect on heart health.",Moderate consumption of red wine can have an effect on health.,0.357,0.03199999999999997,0.252,0.54075
Moderate alcohol consumption may reduce the risk of coronary heart disease.,Moderate alcohol consumption may not reduce the risk of coronary heart disease.,Moderate alcohol consumption may reduce the risk of coronary heart disease in individuals over the age of 50.,Alcohol consumption can reduce the risk of some diseases.,0.312,0.755625,0.3,0.27
Eating a diet high in processed foods increases the risk of developing type 2 diabetes.,Eating a diet high in processed foods does not increase the risk of developing type 2 diabetes.,Eating a diet high in processed foods significantly increases the risk of developing type 2 diabetes in individuals over the age of 40.,Eating a diet high in processed foods increases the risk of developing health issues.,0.84825,0.011999999999999997,0.9015,0.95
Regular intake of omega-3 fatty acids contributes to improved cardiovascular health.,Regular intake of omega-3 fatty acids does not contribute to improved cardiovascular health.,Regular intake of omega-3 fatty acids contributes to significantly improved cardiovascular health in individuals with a family history of heart disease.,Regular intake of omega-3 fatty acids contributes to health.,0.958375,0.019250000000000017,0.6075,0.8181249999999999
Omega-3 fatty acids can have beneficial effects on cardiovascular health.,Omega-3 fatty acids cannot have beneficial effects on cardiovascular health.,Omega-3 fatty acids can have beneficial effects on cardiovascular health in individuals with existing heart conditions.,Omega-3 fatty acids can have effects on health.,0.830875,0.015,0.801125,0.9502499999999999
There is a genetic component to obesity.,There is not a genetic component to obesity.,There is a significant genetic component to obesity that affects at least 50% of individuals with obesity.,There is a component to obesity.,0.762375,0.1,0.843625,0.990375
"Regular consumption of diets rich in antioxidants can reduce the risk of chronic diseases, including heart disease and certain types of cancer.","Regular consumption of diets rich in antioxidants cannot reduce the risk of chronic diseases, including heart disease and certain types of cancer.","Regular consumption of diets rich in antioxidants can reduce the risk of chronic diseases, including heart disease and certain types of cancer, by at least 30%.",Regular consumption of diets rich in antioxidants can reduce the risk of chronic diseases.,0.5175000000000001,0.8799999999999999,0.4165,0.5355
Moderate aerobic exercise can improve cognitive function in older adults.,Moderate aerobic exercise cannot improve cognitive function in older adults.,Moderate aerobic exercise for at least 150 minutes per week can significantly improve cognitive function in older adults.,Aerobic exercise can improve cognitive function.,0.765,0.3,0.8075,0.805375
Most of the universe's visible matter consists of hydrogen.,Most of the universe's visible matter does not consist of hydrogen.,Almost all of the universe's visible matter consists of hydrogen.,Some of the universe's visible matter consists of hydrogen.,0.95475,0.9,0.9991,0.999525
"Most of the human genome is non-coding DNA, often referred to as ""junk"" DNA, but it plays significant roles in regulating gene expression and maintaining genome stability.","Most of the human genome is coding DNA, often not referred to as ""junk"" DNA, and it does not play significant roles in regulating gene expression and maintaining genome stability.","Most of the human genome is non-coding DNA, often referred to as ""junk"" DNA, but it plays significant roles in regulating gene expression and maintaining genome stability, with at least 90% of non-coding regions being functionally important.","Most of the human genome is non-coding DNA, which plays roles in regulating gene expression.",0.9817,0.0040000000000000036,0.955,0.9552499999999999
Regular consumption of processed meats is associated with an increased risk of developing colorectal cancer.,Regular consumption of processed meats is not associated with an increased risk of developing colorectal cancer.,Regular consumption of processed meats is associated with a significantly increased risk of developing colorectal cancer in individuals over the age of 50.,Regular consumption of processed meats is associated with an increased risk of developing some health issues.,0.9205,0.028000000000000025,0.86125,0.8932500000000001
Most of Earth's oxygen is produced by oceanic plankton.,Most of Earth's oxygen is not produced by oceanic plankton.,Almost all of Earth's oxygen is produced by oceanic plankton.,Some of Earth's oxygen is produced by oceanic plankton.,0.9096249999999999,0.8,0.95275,0.99775
Regular exercise reduces the risk of developing type 2 diabetes.,Regular exercise does not reduce the risk of developing type 2 diabetes.,Regular exercise reduces the risk of developing type 2 diabetes by at least 30%.,Regular exercise is associated with a lower risk of developing type 2 diabetes.,0.952375,0.0,0.7288749999999999,0.95475
The common cold is primarily caused by rhinoviruses.,The common cold is not primarily caused by rhinoviruses.,The common cold is primarily caused by rhinoviruses in individuals aged 5 to 15 years.,The common cold is caused by viruses.,0.864,0.2,0.5780000000000001,0.9996
The genetic makeup of an individual plays a significant role in determining their susceptibility to type 2 diabetes.,The genetic makeup of an individual does not play a significant role in determining their susceptibility to type 2 diabetes.,"The genetic makeup of an individual plays a significant role in determining their susceptibility to type 2 diabetes, accounting for at least 50% of the risk.",The genetic makeup of an individual plays a role in determining their susceptibility to type 2 diabetes.,0.9015,0.014249999999999985,0.818125,0.954375
Most human diseases have a genetic component.,Most human diseases do not have a genetic component.,Most human diseases have a significant genetic component that accounts for at least 50% of the risk.,Some human diseases have a genetic component.,0.95175,0.1,0.9550000000000001,0.9984999999999999
Most of Earth's liquid freshwater is stored in glaciers and ice caps.,Most of Earth's liquid freshwater is not stored in glaciers and ice caps.,Almost all of Earth's liquid freshwater is stored in glaciers and ice caps.,Some of Earth's liquid freshwater is stored in glaciers and ice caps.,0.9516249999999999,0.9975,0.952125,0.9048749999999999
Most human cancers are caused by a combination of genetic mutations and environmental factors.,Most human cancers are not caused by a combination of genetic mutations and environmental factors.,Most human cancers are caused by a combination of at least three specific genetic mutations and environmental factors.,Some human cancers are caused by genetic mutations or environmental factors.,0.9548749999999999,0.0040000000000000036,0.978625,0.9995
Most human cancers involve some alteration in the p53 gene.,Most human cancers do not involve any alteration in the p53 gene.,Almost all human cancers involve a specific mutation in the p53 gene.,Some human cancers involve an alteration in the p53 gene.,0.955125,0.1,0.3,0.99005
Most adults have more bacteria cells in their body than human cells.,Most adults do not have more bacteria cells in their body than human cells.,"Most adults have more bacteria cells in their body than human cells, with a ratio of at least 10 to 1.",Most adults have bacteria cells in their body.,0.969125,0.843125,0.93575,0.99955
All living cells use DNA as their genetic material.,Not all living cells use DNA as their genetic material.,All living cells use double-stranded DNA as their genetic material.,Some living cells use DNA as their genetic material.,0.9996,0.23750000000000004,0.998,1.0
A randomly selected person has exactly two siblings.,A randomly selected person does not have exactly two siblings.,A randomly selected person has exactly two siblings who are both younger than them.,A randomly selected person has at least one sibling.,0.1,0.9715,0.1,0.994375
A person randomly selected from the global population will have a PhD in Astrophysics.,A person randomly selected from the global population will not have a PhD in Astrophysics.,A person randomly selected from the global population will have a PhD in Astrophysics from a top-tier university.,A person randomly selected from the global population will have a PhD.,0.0,0.964625,0.0,0.01
A person randomly chosen from the global population is taller than 6 feet 5 inches (195.58 cm).,A person randomly chosen from the global population is not taller than 6 feet 5 inches (195.58 cm).,A person randomly chosen from the global population is taller than 6 feet 5 inches (195.58 cm) and is male.,A person randomly chosen from the global population is taller than 6 feet.,0.02,0.9584999999999999,0.01,0.0001250000000000001
Pluto has an underground ocean.,Pluto does not have an underground ocean.,Pluto has a subsurface ocean that is at least 100 kilometers deep.,Pluto has some form of subsurface activity.,0.8414999999999999,0.95,0.85525,0.98575
"In any given year, 90% of newly published novels will never sell more than 1000 copies.","In any given year, not 90% of newly published novels will sell more than 1000 copies.","In any given year, 90% of newly published novels will never sell more than 500 copies.","In any given year, a significant number of newly published novels will never sell more than 1000 copies.",0.982,0.85,0.7,0.12750000000000006
Venus has active volcanoes on its surface.,Venus does not have active volcanoes on its surface.,Venus has multiple active volcanoes on its surface that erupt at least once every few decades.,Venus has geological activity on its surface.,0.866875,0.8,0.772,0.8200000000000001
A randomly selected individual has visited more than three countries.,A randomly selected individual has not visited more than three countries.,A randomly selected individual has visited more than five countries.,A randomly selected individual has visited at least one country.,0.35,0.694,0.25,0.962
The Sahara Desert was once a lush and fertile region.,The Sahara Desert was never a lush and fertile region.,The Sahara Desert was once a lush and fertile region capable of supporting large populations of diverse wildlife and vegetation.,The Sahara Desert has been a lush and fertile region at some point in its history.,0.955125,0.98375,0.9598749999999999,0.9554999999999999
A randomly selected adult in the United States has visited Japan.,A randomly selected adult in the United States has not visited Japan.,A randomly selected adult in the United States has visited Japan at least once in the past five years.,A randomly selected adult in the United States has traveled internationally.,0.7409999999999999,0.990625,0.6437499999999999,0.88625
A randomly chosen adult in the U.S. is left-handed.,A randomly chosen adult in the U.S. is not left-handed.,A randomly chosen adult in the U.S. is left-handed and also has a college degree.,A randomly chosen adult in the U.S. is not right-handed.,0.946,0.856375,0.9554499999999999,0.05
Dolphins have a sophisticated language that is comparable in complexity to human languages.,Dolphins do not have a sophisticated language that is comparable in complexity to human languages.,"Dolphins have a sophisticated language that is comparable in complexity to human languages, with a vocabulary of at least 100 distinct sounds used in specific contexts.",Dolphins have a form of communication.,0.22949999999999998,0.9,0.595,0.9911
Pluto has more than one ocean beneath its surface.,Pluto does not have more than one ocean beneath its surface.,Pluto has multiple large oceans beneath its surface.,Pluto has at least one ocean beneath its surface.,0.86925,0.99325,0.7735,0.8865000000000001
There is intelligent extraterrestrial life within our galaxy.,There is not intelligent extraterrestrial life within our galaxy.,There is intelligent extraterrestrial life within our galaxy that is capable of communicating with humans.,There is extraterrestrial life within our galaxy.,0.09400000000000001,0.9,0.04050000000000001,0.241875
The painting in your living room is an original piece by a renowned artist.,The painting in your living room is not an original piece by a renowned artist.,The painting in your living room is an original piece by a renowned artist from the 19th century.,The painting in your living room is a piece by an artist.,0.1,0.0,0.0015000000000000013,0.0
There are exactly 30 species of birds that can truly hover in mid-flight.,There are not exactly 30 species of birds that can truly hover in mid-flight.,"There are exactly 30 species of birds that can truly hover in mid-flight, all of which belong to the family Trochilidae (hummingbirds).",There are several species of birds that can truly hover in mid-flight.,0.7,0.8,0.857375,0.959625
Some species of turtles can breathe through their butts.,No species of turtles can breathe through their butts.,Some species of turtles can breathe through their butts during hibernation.,Some turtles can breathe through their butts.,0.6885000000000001,0.99,0.809,0.2275000000000001
Julius Caesar was left-handed.,Julius Caesar was not left-handed.,Julius Caesar was left-handed and wrote with his left hand.,Julius Caesar was likely left-handed.,0.3295,0.85,0.496,0.3
Venus has active volcanoes.,Venus does not have active volcanoes.,"Venus has at least five active volcanoes that have erupted within the last 10,000 years.",Venus has some geological activity.,0.6935,0.2,0.91,0.9662499999999999
More than half of the world's population is multilingual.,Less than half of the world's population is multilingual.,"More than half of the world's population is multilingual, speaking at least three languages fluently.",Some of the world's population is multilingual.,0.9875,0.984375,0.8160000000000001,0.999925
It will rain in Seattle tomorrow.,It will not rain in Seattle tomorrow.,It will rain in Seattle tomorrow with a precipitation of at least 0.5 inches.,It might rain in Seattle tomorrow.,0.4,0.4,0.6,0.97375
Most smartphone users have over 30 apps installed on their devices.,Most smartphone users do not have over 30 apps installed on their devices.,Most smartphone users have over 30 apps installed on their devices that are actively used at least once a week.,Most smartphone users have apps installed on their devices.,0.98875,0.75,0.8731249999999999,0.999
Tim Burton has directed more than 35 films.,Tim Burton has not directed more than 35 films.,Tim Burton has directed more than 40 films.,Tim Burton has directed several films.,0.9975,0.9975,0.9984999999999999,1.0
A randomly selected adult in the United States has a bachelor's degree.,A randomly selected adult in the United States does not have a bachelor's degree.,A randomly selected adult in the United States has a bachelor's degree from a four-year accredited institution.,A randomly selected adult in the United States has a degree.,0.8554999999999999,0.9842500000000001,0.955,0.8652499999999999
A randomly selected person is taller than 165 cm.,A randomly selected person is not taller than 165 cm.,A randomly selected person is taller than 170 cm.,A randomly selected person is taller than 150 cm.,0.19999999999999996,0.985,0.45,0.420875
The heart of an average adult blue whale weighs about as much as a car.,The heart of an average adult blue whale does not weigh about as much as a car.,The heart of an average adult blue whale weighs about as much as a small car.,The heart of a blue whale weighs about as much as a large object.,0.98325,0.99775,0.978,0.38475000000000004
Most people have over 100 friends on social media.,Most people do not have over 100 friends on social media.,"Most people have over 100 friends on social media, with at least 50 of them being active users.",Most people have friends on social media.,0.6,0.85,0.17250000000000004,0.9924999999999999
The average adult human body contains between 5 and 6 liters of blood.,The average adult human body does not contain between 5 and 6 liters of blood.,The average adult human body contains exactly 5.5 liters of blood.,The average adult human body contains blood.,0.999875,0.995,0.75,0.999995
Most adults in the United States have a social media account.,Most adults in the United States do not have a social media account.,Most adults in the United States have a social media account that they actively use at least once a week.,Most adults in the United States use the internet.,0.985,0.7,0.63325,0.9982
Most people have more than 100 followers on Instagram.,Most people do not have more than 100 followers on Instagram.,"Most people have more than 100 followers on Instagram, with at least 50 of those followers being active users.",Most people have followers on Instagram.,0.6,0.973,0.4,0.7
More than half of the world's population lives in urban areas.,Less than half of the world's population does not live in urban areas.,"More than half of the world's population lives in urban areas with a population density of over 1,000 people per square kilometer.",A significant portion of the world's population lives in urban areas.,0.99775,0.9525,0.6,0.99915
More than 50% of adults worldwide own a smartphone.,Less than or equal to 50% of adults worldwide do not own a smartphone.,More than 50% of adults worldwide own a smartphone that supports 5G connectivity.,More than 50% of adults worldwide own a mobile device.,0.991,0.984375,0.91875,0.992875
Most people worldwide prefer summer over winter.,Most people worldwide do not prefer summer over winter.,Most people worldwide prefer summer over winter in regions with a temperate climate.,Most people worldwide have a preference for one season over another.,0.84,0.4,0.975,0.8
"Most people have more than 100,000 hairs on their head.","Most people do not have more than 100,000 hairs on their head.","Most people have more than 100,000 hairs on their head, with the majority having between 100,000 and 150,000 hairs.",Most people have hair on their head.,0.86125,0.996875,0.9595,0.983625
Most households in the United States own at least one car.,Most households in the United States do not own at least one car.,Most households in the United States own at least one car that is less than five years old.,Most households in the United States own a vehicle.,0.98,0.1,0.97375,0.99325
Most adults in the world have more than one mobile phone subscription.,Most adults in the world do not have more than one mobile phone subscription.,"Most adults in the world have more than one mobile phone subscription, with at least one being a data plan.",Most adults in the world have a mobile phone subscription.,0.4,0.8,0.6,0.84825
Most people have more than 100 friends and acquaintances throughout their lifetime.,Most people do not have more than 100 friends and acquaintances throughout their lifetime.,Most people have more than 100 close friends and acquaintances throughout their lifetime.,Most people have friends and acquaintances throughout their lifetime.,0.9375,0.984375,0.8160000000000001,0.99325
Most adult cats are lactose intolerant.,Most adult cats are not lactose intolerant.,Almost all adult cats are lactose intolerant.,Some adult cats are lactose intolerant.,0.9532499999999999,0.6,0.9818749999999999,0.9512499999999999
Most adults can hold their breath for 30 seconds.,Most adults cannot hold their breath for 30 seconds.,Most adults can hold their breath for 30 seconds while remaining completely still.,Some adults can hold their breath for 30 seconds.,0.6,0.75,0.6,0.9955
Most cats have a preference for using their right paw over their left paw.,Most cats do not have a preference for using their right paw over their left paw.,Most cats have a strong preference for using their right paw over their left paw.,Some cats have a preference for using one paw over the other.,0.75,0.976,0.7,0.85
Many humans can taste the difference between bottled water and tap water.,Many humans cannot taste the difference between bottled water and tap water.,Many humans can taste the difference between premium bottled water and tap water.,Some humans can taste the difference between bottled water and tap water.,0.63,0.6468750000000001,0.6824999999999999,0.9775
Most people in the world have access to a mobile phone.,Most people in the world do not have access to a mobile phone.,Most people in the world have access to a mobile phone with internet connectivity.,Most people in the world have access to a phone.,0.84825,0.762,0.990625,0.990625
Most adults in the world have a cell phone.,Most adults in the world do not have a cell phone.,Most adults in the world have a smartphone with internet access.,Most adults in the world have a communication device.,0.9924999999999999,0.1,0.96475,0.996625
Most adult cats have more than 18 teeth.,Most adult cats do not have more than 18 teeth.,"Most adult cats have more than 18 teeth, specifically 30 teeth.",Most adult cats have teeth.,0.95,0.999875,0.0,0.992495
There exists an uncontacted human tribe living in the Amazon Rainforest that has developed its own form of written language.,There does not exist an uncontacted human tribe living in the Amazon Rainforest that has developed its own form of written language.,There exists an uncontacted human tribe living in the Amazon Rainforest that has developed its own complex form of written language consisting of over 100 unique symbols.,There exists an uncontacted human tribe living in the Amazon Rainforest.,0.031500000000000014,0.95,0.3587500000000001,0.44099999999999995
Cleopatra VII was primarily of sub-Saharan African descent.,Cleopatra VII was not primarily of sub-Saharan African descent.,"Cleopatra VII was primarily of sub-Saharan African descent, with at least 75% of her ancestry traced to that region.",Cleopatra VII had ancestry from various regions.,0.037500000000000006,0.955125,0.1,0.998
Venus harbors microbial life in its cloud decks.,Venus does not harbor microbial life in its cloud decks.,Venus harbors microbial life in its cloud decks that can survive extreme temperatures and acidity.,Venus has some form of life in its atmosphere.,0.043999999999999984,0.997875,0.09000000000000002,0.011249999999999996
More than half of all known species have not yet been discovered by scientists.,More than half of all known species have been discovered by scientists.,More than three-quarters of all known species have not yet been discovered by scientists.,Many species have not yet been discovered by scientists.,0.973,0.2,0.9125,0.97675
Most of the oxygen on Earth comes from the oceans.,Most of the oxygen on Earth does not come from the oceans.,Almost all of the oxygen on Earth comes from the oceans.,Some of the oxygen on Earth comes from the oceans.,0.9904999999999999,0.14249999999999996,0.9924999999999999,0.999875
Pluto has underground oceans containing microbial life.,Pluto does not have underground oceans containing microbial life.,Pluto has underground oceans containing microbial life that can survive extreme cold temperatures.,Pluto has underground oceans.,0.7052499999999999,0.17500000000000004,0.39549999999999996,0.7080000000000001
"Most of the oxygen on Earth is produced by terrestrial plants, not by oceanic phytoplankton.","Most of the oxygen on Earth is not produced by terrestrial plants, but by oceanic phytoplankton.","Almost all of the oxygen on Earth is produced by terrestrial plants, not by oceanic phytoplankton.",Most of the oxygen on Earth is produced by plants.,0.8,0.955,0.8,0.999875
The Voynich Manuscript is a coded alchemical recipe book.,The Voynich Manuscript is not a coded alchemical recipe book.,The Voynich Manuscript is a coded alchemical recipe book specifically focused on the transmutation of base metals into gold.,The Voynich Manuscript contains coded text.,0.048000000000000015,0.95,0.037500000000000006,0.5865
The Voynich Manuscript is a complex code created by a single individual.,The Voynich Manuscript is not a complex code created by a single individual.,The Voynich Manuscript is a complex code created by a single individual with advanced knowledge of linguistics and cryptography.,The Voynich Manuscript is a complex code created by individuals.,0.07100000000000001,0.82025,0.05900000000000001,0.07650000000000001
The Voynich Manuscript is a complex code created by a secret society to preserve hidden knowledge.,The Voynich Manuscript is not a complex code created by a secret society to preserve hidden knowledge.,The Voynich Manuscript is a complex code created by a secret society in the 15th century to preserve hidden knowledge about advanced scientific concepts.,The Voynich Manuscript is a complex code.,0.014374999999999999,0.938125,0.007875000000000007,0.8074999999999999
Humans will discover definitive evidence of microorganisms living beneath the surface of Mars.,Humans will not discover definitive evidence of microorganisms living beneath the surface of Mars.,Humans will discover definitive evidence of complex microorganisms living beneath the surface of Mars.,Humans will discover evidence of microorganisms on Mars.,0.58875,0.605,0.44099999999999995,0.66
Quantum computers will be able to break current encryption algorithms within the next 5 years.,Quantum computers will not be able to break current encryption algorithms within the next 5 years.,Quantum computers will be able to break current encryption algorithms within the next 3 years.,Quantum computers will be able to break some encryption algorithms.,0.31400000000000006,0.8545,0.02099999999999999,0.9526249999999999
Caffeine consumption can lead to significant improvement in long-term memory retention in adults.,Caffeine consumption cannot lead to significant improvement in long-term memory retention in adults.,Caffeine consumption can lead to significant improvement in long-term memory retention in adults over the age of 50.,Caffeine consumption can lead to improvement in memory retention in adults.,0.05399999999999999,0.91,0.05399999999999999,0.5265
More than half of the world's oceans have remained completely unexplored by humans.,More than half of the world's oceans have not remained completely unexplored by humans.,More than half of the world's oceans have remained completely unexplored by humans for over a century.,Some of the world's oceans have remained completely unexplored by humans.,0.9865,0.95,0.762875,0.99775
Most deep-sea life forms are already discovered and cataloged by marine biologists.,Most deep-sea life forms are not already discovered and cataloged by marine biologists.,Most deep-sea life forms larger than 1 meter are already discovered and cataloged by marine biologists.,Many deep-sea life forms are already discovered and cataloged by marine biologists.,0.1,0.95075,0.1,0.2
Less than 10% of oceanic species have been discovered and classified by scientists.,10% or more of oceanic species have been discovered and classified by scientists.,Less than 5% of oceanic species have been discovered and classified by scientists.,A significant number of oceanic species have been discovered and classified by scientists.,0.982,0.856,0.85375,0.9534999999999999
The Voynich Manuscript is a meaningful encoded text that can be genuinely deciphered.,The Voynich Manuscript is not a meaningful encoded text that can be genuinely deciphered.,The Voynich Manuscript is a meaningful encoded text that can be genuinely deciphered using a specific cryptographic method.,The Voynich Manuscript is a text that can be deciphered.,0.018750000000000003,0.79875,0.05100000000000002,0.0
Most of the oxygen in Earth's atmosphere is produced by plankton.,Most of the oxygen in Earth's atmosphere is not produced by plankton.,Almost all of the oxygen in Earth's atmosphere is produced by plankton in the ocean.,Some of the oxygen in Earth's atmosphere is produced by plankton.,0.9522499999999999,0.978125,0.99775,0.952125
The Voynich manuscript is a meaningful document written in an unknown language or code.,The Voynich manuscript is not a meaningful document written in an unknown language or code.,The Voynich manuscript is a meaningful document written in a complex unknown language or code that contains detailed botanical illustrations.,The Voynich manuscript is a document written in an unknown language or code.,0.2415,0.95375,0.874,0.9904499999999999
More than 10% of the world's languages will cease to be spoken by the end of the 21st century.,Less than or equal to 10% of the world's languages will not cease to be spoken by the end of the 21st century.,More than 15% of the world's languages will cease to be spoken by the end of the 21st century.,Some of the world's languages will cease to be spoken by the end of the 21st century.,0.73125,0.832875,0.6824999999999999,0.87975
The Voynich Manuscript is intentionally meaningful and not a hoax.,The Voynich Manuscript is not intentionally meaningful and is a hoax.,"The Voynich Manuscript is intentionally meaningful and not a hoax, containing a coherent and complex language that can be deciphered.",The Voynich Manuscript is not a hoax.,0.08875000000000001,0.81875,0.02887500000000001,0.314
Half of the world's population lives in cities.,Half of the world's population does not live in cities.,Half of the world's population lives in cities with populations exceeding one million.,A significant portion of the world's population lives in cities.,0.9552499999999999,0.99975,0.9925,0.9807
Venus has more active volcanoes than Earth.,Venus does not have more active volcanoes than Earth.,Venus has more than twice as many active volcanoes as Earth.,Venus has active volcanoes.,0.684,0.9143749999999999,0.963,0.856
The Voynich Manuscript is a complex code created by an individual for personal amusement.,The Voynich Manuscript is not a complex code created by an individual for personal amusement.,"The Voynich Manuscript is a complex code created by an individual for personal amusement, using a unique cipher that has never been deciphered.",The Voynich Manuscript is a complex code created for some purpose.,0.04450000000000001,0.8288750000000001,0.13125,0.21149999999999997
Most of the gold on Earth is located in its core.,Most of the gold on Earth is not located in its core.,Almost all of the gold on Earth is located in its core.,Some of the gold on Earth is located in its core.,0.63175,0.9584999999999999,0.955,0.9875
"In a typical human population, left-handed individuals have a slightly higher average IQ than right-handed individuals.","In a typical human population, left-handed individuals do not have a slightly higher average IQ than right-handed individuals.","In a typical human population, left-handed individuals have a significantly higher average IQ than right-handed individuals, with a difference of at least 10 points.","In a typical human population, some left-handed individuals have a higher average IQ than some right-handed individuals.",0.5920000000000001,0.75,0.1,0.8
Half of all habitable planets in the Milky Way galaxy have yet to be discovered by astronomers.,Half of all habitable planets in the Milky Way galaxy have been discovered by astronomers.,Half of all habitable planets in the Milky Way galaxy that are capable of supporting complex life have yet to be discovered by astronomers.,Some habitable planets in the Milky Way galaxy have yet to be discovered by astronomers.,0.8,0.01,0.8300000000000001,0.852625
Half of all marriages in the United States end in divorce.,Half of all marriages in the United States do not end in divorce.,Half of all marriages in the United States end in divorce within the first five years.,Many marriages in the United States end in divorce.,0.9375,0.65625,0.9,0.6744999999999999
Half of all startups fail within their first five years.,Half of all startups do not fail within their first five years.,Half of all tech startups fail within their first five years.,Many startups fail within their first five years.,0.7124999999999999,0.925,0.99625,0.89325
Viruses should be classified as living organisms.,Viruses should not be classified as living organisms.,Viruses should be classified as living organisms only if they exhibit characteristics of life in at least three distinct biological processes.,Viruses should be classified in some way.,0.76,0.90225,0.87975,1.0
Humans will discover evidence of microbial life on Mars within the next layer of rock samples analyzed by the current rovers.,Humans will not discover evidence of microbial life on Mars within the next layer of rock samples analyzed by the current rovers.,"Humans will discover evidence of microbial life on Mars within the next layer of rock samples analyzed by the current rovers, specifically within the next 10 samples collected.",Humans will discover evidence of microbial life on Mars in future rock samples analyzed by the current rovers.,0.5860000000000001,0.595,0.012750000000000011,0.2625
Half of the world's languages that are currently spoken will become extinct by the end of the 21st century.,Half of the world's languages that are currently spoken will not become extinct by the end of the 21st century.,"Half of the world's languages that are currently spoken will become extinct by the end of the 21st century, with at least 90% of these languages being spoken by fewer than 1,000 people.",Many of the world's languages that are currently spoken will become extinct by the end of the 21st century.,0.89625,0.56,0.6375,0.81175
Half of all bird species are able to mimic sounds they hear in their environment.,Half of all bird species are not able to mimic sounds they hear in their environment.,"Half of all bird species are able to mimic sounds they hear in their environment, specifically those that are commonly found in urban areas.",Some bird species are able to mimic sounds they hear in their environment.,0.7,0.9,0.6,0.9975
Half of all plant species are capable of self-pollination.,Half of all plant species are not capable of self-pollination.,Half of all flowering plant species are capable of self-pollination.,Some plant species are capable of self-pollination.,0.75,0.9235,0.75,0.999975
Most of the plastic in the oceans comes from land-based sources.,Most of the plastic in the oceans does not come from land-based sources.,"Most of the plastic in the oceans comes from land-based sources, with at least 80% originating from urban areas.",Some of the plastic in the oceans comes from land-based sources.,0.9548749999999999,0.8109999999999999,0.843625,0.998125
Most ocean plastic pollution originates from rivers.,Most ocean plastic pollution does not originate from rivers.,Most ocean plastic pollution originates from rivers in developing countries.,Some ocean plastic pollution originates from rivers.,0.865,0.94375,0.744375,0.998
Coffee consumption moderately reduces the risk of developing type 2 diabetes.,Coffee consumption does not moderately reduce the risk of developing type 2 diabetes.,Coffee consumption significantly reduces the risk of developing type 2 diabetes by at least 30%.,Coffee consumption reduces the risk of developing diabetes.,0.594375,0.6,0.47775,0.471
"Most of the world's deserts are located at roughly 30 degrees latitude, both north and south, due to the Earth's atmospheric circulation patterns.","Most of the world's deserts are not located at roughly 30 degrees latitude, both north and south, due to the Earth's atmospheric circulation patterns.","Most of the world's major deserts, such as the Sahara and the Arabian Desert, are located at roughly 30 degrees latitude, both north and south, due to the Earth's atmospheric circulation patterns.","Many of the world's deserts are located at roughly 30 degrees latitude, both north and south.",0.95475,0.04050000000000009,0.953625,0.99775
